Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Bangladesh,BGD,2007,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,909238745.4
Bangladesh,BGD,2006,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,649184268.3
Bangladesh,BGD,2005,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,773693148.8
Bangladesh,BGD,2004,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,627199811
Bangladesh,BGD,2003,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,571263486.9
Bangladesh,BGD,2002,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,604603723.2
Bangladesh,BGD,2001,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,582951423.4
Bangladesh,BGD,2000,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,654049759.7
Bangladesh,BGD,1999,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,575368714.7
Bangladesh,BGD,1998,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,509352086
Bangladesh,BGD,1997,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,547247073.1
Bangladesh,BGD,1996,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,555815697.6
Bangladesh,BGD,1995,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,678116158.6
Bangladesh,BGD,1994,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,469496820.6
Bangladesh,BGD,1993,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,412849092.9
Bangladesh,BGD,1992,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,423590067.1
Bangladesh,BGD,1991,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,418726248.3
Bangladesh,BGD,1990,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,479062821.7
Bangladesh,BGD,1989,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,334258099.6
Bangladesh,BGD,1988,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,350608635.1
Bangladesh,BGD,1987,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,298817095.2
Bangladesh,BGD,1986,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,242249847.3
Bangladesh,BGD,1985,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,191287305.8
Bangladesh,BGD,1984,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,164747155.4
Bangladesh,BGD,1983,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,134611362.2
Bangladesh,BGD,1982,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,125970371.2
Bangladesh,BGD,1981,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,107541177.1
Bangladesh,BGD,1980,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,76089037.5
Bangladesh,BGD,1979,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,92616068.8
Bangladesh,BGD,1978,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,97363152.3
Bangladesh,BGD,1977,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,77719789.9
Bangladesh,BGD,1976,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,65656665.9
Bangladesh,BGD,1975,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,74956712.3
Bangladesh,BGD,1974,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,25586671.3
Bangladesh,BGD,1973,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,10213356.9
Bangladesh,BGD,2024,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,1.08795316448785
Bangladesh,BGD,2023,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,0.972835650757332
Bangladesh,BGD,2022,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,0.711123891452538
Bangladesh,BGD,2021,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,0.634173952948454
Bangladesh,BGD,2020,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,0.517133346042247
Bangladesh,BGD,2019,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,0.521477055535254
Bangladesh,BGD,2018,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,0.511132374675158
Bangladesh,BGD,2017,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,0.489466899449471
Bangladesh,BGD,2016,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,0.442464861100614
Bangladesh,BGD,2015,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,0.623319492144127
Bangladesh,BGD,2014,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,0.872971617874538
Bangladesh,BGD,2013,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,0.951243222897695
Bangladesh,BGD,2012,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,0.878077870127515
Bangladesh,BGD,2011,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,0.866069548801996
Bangladesh,BGD,2010,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,0.737393535693222
Bangladesh,BGD,2009,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,0.810631514219914
Bangladesh,BGD,2008,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,0.845288355599334
Bangladesh,BGD,2007,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,1.07323331439615
Bangladesh,BGD,2006,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,0.855929100439603
Bangladesh,BGD,2005,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,1.06635121378547
Bangladesh,BGD,2004,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,0.92336502574341
Bangladesh,BGD,2003,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,0.912793170683184
Bangladesh,BGD,2002,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,1.06242224224117
Bangladesh,BGD,2001,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,1.04791248423567
Bangladesh,BGD,2000,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,1.18698547637273
Bangladesh,BGD,1999,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,1.08885950066326
Bangladesh,BGD,1998,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,0.990655528188458
Bangladesh,BGD,1997,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,1.10302385290325
Bangladesh,BGD,1996,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,1.16646374729151
Bangladesh,BGD,1995,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,1.73445598696331
Bangladesh,BGD,1994,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,1.34818075425259
Bangladesh,BGD,1993,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,1.21179504311404
Bangladesh,BGD,1992,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,1.3042113863086
Bangladesh,BGD,1991,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,1.32430573133598
Bangladesh,BGD,1990,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,1.48620091801732
Bangladesh,BGD,1989,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,1.13621468721343
Bangladesh,BGD,1988,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,1.28974706900061
Bangladesh,BGD,1987,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,1.20166433613751
Bangladesh,BGD,1986,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,1.09110903875748
Bangladesh,BGD,1985,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,0.84433627498349
Bangladesh,BGD,1984,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,0.846901932460525
Bangladesh,BGD,1983,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,0.742766165942564
Bangladesh,BGD,1982,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,0.668378684196062
Bangladesh,BGD,1981,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,0.522278842457639
Bangladesh,BGD,1980,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,0.419063074073519
Bangladesh,BGD,1979,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,0.596149223887243
Bangladesh,BGD,1978,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,0.73546986848166
Bangladesh,BGD,1977,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,0.808835031074371
Bangladesh,BGD,1976,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,0.649725250313218
Bangladesh,BGD,1975,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,0.385581397329759
Bangladesh,BGD,1974,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,0.204319715756734
Bangladesh,BGD,1973,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,0.125965583245596
Bangladesh,BGD,2024,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,9.64245515705834
Bangladesh,BGD,2023,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,9.11915559139155
Bangladesh,BGD,2022,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,5.94475624972502
Bangladesh,BGD,2021,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,5.59957271706738
Bangladesh,BGD,2020,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,5.20505709334343
Bangladesh,BGD,2019,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,4.2234748568223
Bangladesh,BGD,2018,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,3.83724996292392
Bangladesh,BGD,2017,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,3.78642645938382
Bangladesh,BGD,2016,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,3.25373412949208
Bangladesh,BGD,2015,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,3.68962424165452
Bangladesh,BGD,2014,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,4.85794177315951
Bangladesh,BGD,2013,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,4.8528051844479
Bangladesh,BGD,2012,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,4.57229964292882
Bangladesh,BGD,2011,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,4.4276716125145
Bangladesh,BGD,2010,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,4.22204985902348
Bangladesh,BGD,2009,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,5.24833750136038
Bangladesh,BGD,2008,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,4.71645181664918
Bangladesh,BGD,2007,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,6.34305634381995
Bangladesh,BGD,2006,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,4.96890175669329
Bangladesh,BGD,2005,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,7.2524436366668
Bangladesh,BGD,2004,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,6.80261206729988
Bangladesh,BGD,2003,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,7.15438458537922
Bangladesh,BGD,2002,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,8.70963205428554
Bangladesh,BGD,2001,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,8.43199669188445
Bangladesh,BGD,2000,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,8.96866305887885
Bangladesh,BGD,1999,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,9.08913668224528
Bangladesh,BGD,1998,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,8.55073190327442
Bangladesh,BGD,1997,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,9.74821421552423
Bangladesh,BGD,1996,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,11.7174011652253
Bangladesh,BGD,1995,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,14.4231764533301
Bangladesh,BGD,1994,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,12.7764490482742
Bangladesh,BGD,1993,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,13.0062663882909
Bangladesh,BGD,1992,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,15.7980699786913
Bangladesh,BGD,1991,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,19.1228566893059
Bangladesh,BGD,1990,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,22.5105873022803
Bangladesh,BGD,1989,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,19.3448750409656
Bangladesh,BGD,1988,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,21.5956307264232
Bangladesh,BGD,1987,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,21.775824030788
Bangladesh,BGD,1986,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,21.5002652456123
Bangladesh,BGD,1985,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,14.9561663610735
Bangladesh,BGD,1984,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,13.6453369020982
Bangladesh,BGD,1983,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,13.7952201898024
Bangladesh,BGD,1982,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,12.4042404662445
Bangladesh,BGD,1981,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,10.3065640143941
Bangladesh,BGD,1980,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,7.03853735987076
Bangladesh,BGD,1979,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,10.8627254384794
Bangladesh,BGD,1978,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,14.2180701840435
Bangladesh,BGD,1977,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,13.7042897460845
Bangladesh,BGD,1976,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,13.576979572484
Bangladesh,BGD,2024,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,2710108231.1
Bangladesh,BGD,2023,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,2273516377.1
Bangladesh,BGD,2022,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,1874085342.4
Bangladesh,BGD,2021,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,1513269047.9
Bangladesh,BGD,2020,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,1294396677.9
Bangladesh,BGD,2019,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,1235381991.6
Bangladesh,BGD,2018,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,1098705366.5
Bangladesh,BGD,2017,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,1038909571.1
Bangladesh,BGD,2016,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,874537294.6
Bangladesh,BGD,2015,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,803796071.2
Bangladesh,BGD,2014,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,1087542446.5
Bangladesh,BGD,2013,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,1038408975.9
Bangladesh,BGD,2012,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,740854088
Bangladesh,BGD,2011,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,723663782.2
Bangladesh,BGD,2010,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,658180762.3
Bangladesh,BGD,2009,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,633250658.6
Bangladesh,BGD,2008,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,596149078.7
Bangladesh,BGD,2007,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,527061667.9
Bangladesh,BGD,2006,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,464873783.3
Bangladesh,BGD,2005,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,423638779.2
Bangladesh,BGD,2004,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,419166745.8
Bangladesh,BGD,2003,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,345628020.3
Bangladesh,BGD,2002,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,302606771.3
Bangladesh,BGD,2001,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,275487717.2
Bangladesh,BGD,2000,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,261220463.6
Bangladesh,BGD,1999,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,248479041.8
Bangladesh,BGD,1998,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,216502532
Bangladesh,BGD,1997,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,207199983
Bangladesh,BGD,1996,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,196014201.2
Bangladesh,BGD,1995,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,190837776.4
Bangladesh,BGD,1994,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,155274839.1
Bangladesh,BGD,1993,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,140398574
Bangladesh,BGD,1992,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,132742388.7
Bangladesh,BGD,1991,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,128251157.6
Bangladesh,BGD,1990,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,112473478.1
Bangladesh,BGD,1989,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,88753401.5
Bangladesh,BGD,1988,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,82811162.7
Bangladesh,BGD,1987,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,94500322.2
Bangladesh,BGD,1986,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,77670267.4
Bangladesh,BGD,1985,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,53849178.9
Bangladesh,BGD,1984,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,52071665.6
Bangladesh,BGD,1983,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,37695276.2
Bangladesh,BGD,1982,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,27383382.6
Bangladesh,BGD,1981,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,14960188.3
Bangladesh,BGD,1980,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,12106109.8
Bangladesh,BGD,1979,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,13375886.1
Bangladesh,BGD,1978,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,9921057.3
Bangladesh,BGD,1977,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,8225000
Bangladesh,BGD,1976,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,7130000
Bangladesh,BGD,1975,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,2104000
Bangladesh,BGD,1974,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,917000
Bangladesh,BGD,1973,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,440000
Bangladesh,BGD,2024,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,53.056463794855
Bangladesh,BGD,2023,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,51.3769140344723
Bangladesh,BGD,2022,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,55.0920247920401
Bangladesh,BGD,2021,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,54.4569167919054
Bangladesh,BGD,2020,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,64.2692031404683
Bangladesh,BGD,2019,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,64.7944392765265
Bangladesh,BGD,2018,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,64.3166237541979
Bangladesh,BGD,2017,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,69.8491185361262
Bangladesh,BGD,2016,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,71.1870620944902
Bangladesh,BGD,2015,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,62.0523486198216
Bangladesh,BGD,2014,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,67.5561297274341
Bangladesh,BGD,2013,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,67.3584492522613
Bangladesh,BGD,2012,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,58.3516098333165
Bangladesh,BGD,2011,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,60.2039166614414
Bangladesh,BGD,2010,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,71.6277906191443
Bangladesh,BGD,2009,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,70.6313759062151
Bangladesh,BGD,2008,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,71.4620783836198
Bangladesh,BGD,2007,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,57.9673568209118
Bangladesh,BGD,2006,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,71.6089107515423
Bangladesh,BGD,2005,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,54.7554001036541
Bangladesh,BGD,2004,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,66.8314528238912
Bangladesh,BGD,2003,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,60.5023825652807
Bangladesh,BGD,2002,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,50.050431330192
Bangladesh,BGD,2001,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,47.2574053586229
Bangladesh,BGD,2000,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,39.938928151249
Bangladesh,BGD,1999,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,43.1860536472787
Bangladesh,BGD,1998,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,42.5054766537267
Bangladesh,BGD,1997,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,37.8622368551504
Bangladesh,BGD,1996,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,35.2660426911987
